Year,Species,BioPhyReg,Date,DOY,MigrMonth,TempDepart,NAOIndex
1997,Red-winged Blackbird,Ten,2-Mar-97,61,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Ten,4-Mar-97,63,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Ten,5-Mar-97,64,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Ten,5-Mar-97,64,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Ten,7-Mar-97,66,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Ten,8-Mar-97,67,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Ten,16-Mar-97,75,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Ten,18-Mar-97,77,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Ten,20-Mar-97,79,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Ten,25-Mar-97,84,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Ten,26-Mar-97,85,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Ten,27-Mar-97,86,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Ten,28-Mar-97,87,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Ten,30-Mar-97,89,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Ten,8-Apr-97,98,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Ten,28-May-97,148,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Thirteen,1-Mar-97,60,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Thirteen,2-Mar-97,61,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Thirteen,9-Mar-97,68,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Thirteen,24-Mar-97,83,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Thirteen,30-Mar-97,89,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Thirteen,21-Apr-97,111,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Twelve,25-Feb-97,56,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Twelve,4-Mar-97,63,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Twelve,8-Mar-97,67,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Twelve,17-Mar-97,76,Mar,-1.8,-0.17
1997,Red-winged Blackbird,Twelve,28-Mar-97,87,Mar,-1.8,-0.17
1998,Red-winged Blackbird,Eight,7-Mar-98,66,Mar,1.4,0.72
1998,Red-winged Blackbird,Eight,31-Mar-98,90,Mar,1.4,0.72
1998,Red-winged Blackbird,Eleven,29-Mar-98,88,Mar,1.4,0.72
1998,Red-winged Blackbird,Fifteen,12-Mar-98,71,Mar,1.4,0.72
1998,Red-winged Blackbird,Fifteen,15-Mar-98,74,Mar,1.4,0.72
1998,Red-winged Blackbird,Fifteen,26-Mar-98,85,Mar,1.4,0.72
1998,Red-winged Blackbird,Fourteen,15-Mar-98,74,Mar,1.4,0.72
1998,Red-winged Blackbird,Ten,28-Feb-98,59,Mar,1.4,0.72
1998,Red-winged Blackbird,Ten,28-Feb-98,59,Mar,1.4,0.72
1998,Red-winged Blackbird,Ten,28-Feb-98,59,Mar,1.4,0.72
1998,Red-winged Blackbird,Ten,1-Mar-98,60,Mar,1.4,0.72
1998,Red-winged Blackbird,Ten,1-Mar-98,60,Mar,1.4,0.72
1998,Red-winged Blackbird,Ten,2-Mar-98,61,Mar,1.4,0.72
1998,Red-winged Blackbird,Ten,3-Mar-98,62,Mar,1.4,0.72
1998,Red-winged Blackbird,Ten,3-Mar-98,62,Mar,1.4,0.72
1998,Red-winged Blackbird,Ten,4-Mar-98,63,Mar,1.4,0.72
1998,Red-winged Blackbird,Ten,5-Mar-98,64,Mar,1.4,0.72
1998,Red-winged Blackbird,Ten,5-Mar-98,64,Mar,1.4,0.72
1998,Red-winged Blackbird,Ten,6-Mar-98,65,Mar,1.4,0.72
1998,Red-winged Blackbird,Ten,9-Mar-98,68,Mar,1.4,0.72
1998,Red-winged Blackbird,Ten,20-Mar-98,79,Mar,1.4,0.72
1998,Red-winged Blackbird,Ten,28-Mar-98,87,Mar,1.4,0.72
1998,Red-winged Blackbird,Ten,3-May-98,123,Mar,1.4,0.72
1998,Red-winged Blackbird,Thirteen,27-Feb-98,58,Mar,1.4,0.72
1998,Red-winged Blackbird,Thirteen,9-Mar-98,68,Mar,1.4,0.72
1998,Red-winged Blackbird,Thirteen,28-Mar-98,87,Mar,1.4,0.72
1998,Red-winged Blackbird,Twelve,28-Feb-98,59,Mar,1.4,0.72
1998,Red-winged Blackbird,Twelve,1-Mar-98,60,Mar,1.4,0.72
1998,Red-winged Blackbird,Twelve,13-Mar-98,72,Mar,1.4,0.72
1999,Red-winged Blackbird,Eight,23-Mar-99,82,Mar,1.7,1.7
1999,Red-winged Blackbird,Eight,24-Mar-99,83,Mar,1.7,1.7
1999,Red-winged Blackbird,Eleven,27-Mar-99,86,Mar,1.7,1.7
1999,Red-winged Blackbird,Fifteen,14-Apr-99,104,Mar,1.7,1.7
1999,Red-winged Blackbird,Fourteen,3-Mar-99,62,Mar,1.7,1.7
1999,Red-winged Blackbird,Fourteen,26-Mar-99,85,Mar,1.7,1.7
1999,Red-winged Blackbird,Fourteen,28-Mar-99,87,Mar,1.7,1.7
1999,Red-winged Blackbird,Fourteen,31-Mar-99,90,Mar,1.7,1.7
1999,Red-winged Blackbird,Fourteen,3-Apr-99,93,Mar,1.7,1.7
1999,Red-winged Blackbird,Nine,22-May-99,142,Mar,1.7,1.7
1999,Red-winged Blackbird,Ten,4-Mar-99,63,Mar,1.7,1.7
1999,Red-winged Blackbird,Ten,4-Mar-99,63,Mar,1.7,1.7
1999,Red-winged Blackbird,Ten,4-Mar-99,63,Mar,1.7,1.7
1999,Red-winged Blackbird,Ten,6-Mar-99,65,Mar,1.7,1.7
1999,Red-winged Blackbird,Ten,8-Mar-99,67,Mar,1.7,1.7
1999,Red-winged Blackbird,Ten,13-Mar-99,72,Mar,1.7,1.7
1999,Red-winged Blackbird,Ten,18-Mar-99,77,Mar,1.7,1.7
1999,Red-winged Blackbird,Ten,19-Mar-99,78,Mar,1.7,1.7
1999,Red-winged Blackbird,Ten,20-Mar-99,79,Mar,1.7,1.7
1999,Red-winged Blackbird,Ten,24-Mar-99,83,Mar,1.7,1.7
1999,Red-winged Blackbird,Ten,24-Mar-99,83,Mar,1.7,1.7
1999,Red-winged Blackbird,Ten,26-Mar-99,85,Mar,1.7,1.7
1999,Red-winged Blackbird,Ten,26-Mar-99,85,Mar,1.7,1.7
1999,Red-winged Blackbird,Ten,2-Apr-99,92,Mar,1.7,1.7
1999,Red-winged Blackbird,Thirteen,2-Mar-99,61,Mar,1.7,1.7
1999,Red-winged Blackbird,Thirteen,2-Mar-99,61,Mar,1.7,1.7
1999,Red-winged Blackbird,Thirteen,10-Mar-99,69,Mar,1.7,1.7
1999,Red-winged Blackbird,Thirteen,24-Mar-99,83,Mar,1.7,1.7
1999,Red-winged Blackbird,Thirteen,8-May-99,128,Mar,1.7,1.7
1999,Red-winged Blackbird,Twelve,5-Mar-99,64,Mar,1.7,1.7
1999,Red-winged Blackbird,Twelve,6-Mar-99,65,Mar,1.7,1.7
1999,Red-winged Blackbird,Twelve,15-Mar-99,74,Mar,1.7,1.7
1999,Red-winged Blackbird,Twelve,10-Apr-99,100,Mar,1.7,1.7
2000,Red-winged Blackbird,Eight,15-Mar-00,75,Mar,2.7,2.8
2000,Red-winged Blackbird,Eleven,25-Mar-00,85,Mar,2.7,2.8
2000,Red-winged Blackbird,Fifteen,15-Mar-00,75,Mar,2.7,2.8
2000,Red-winged Blackbird,Fifteen,17-Mar-00,77,Mar,2.7,2.8
2000,Red-winged Blackbird,Fourteen,4-Mar-00,64,Mar,2.7,2.8
2000,Red-winged Blackbird,Fourteen,4-Mar-00,64,Mar,2.7,2.8
2000,Red-winged Blackbird,Fourteen,10-Mar-00,70,Mar,2.7,2.8
2000,Red-winged Blackbird,Fourteen,15-Mar-00,75,Mar,2.7,2.8
2000,Red-winged Blackbird,Fourteen,16-Mar-00,76,Mar,2.7,2.8
2000,Red-winged Blackbird,Nine,25-Mar-00,85,Mar,2.7,2.8
2000,Red-winged Blackbird,Seven,22-Mar-00,82,Mar,2.7,2.8
2000,Red-winged Blackbird,Seven,28-Mar-00,88,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,4-Mar-00,64,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,5-Mar-00,65,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,5-Mar-00,65,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,5-Mar-00,65,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,7-Mar-00,67,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,7-Mar-00,67,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,8-Mar-00,68,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,8-Mar-00,68,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,10-Mar-00,70,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,10-Mar-00,70,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,11-Mar-00,71,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,11-Mar-00,71,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,17-Mar-00,77,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,17-Mar-00,77,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,19-Mar-00,79,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,6-Apr-00,97,Mar,2.7,2.8
2000,Red-winged Blackbird,Ten,1-May-00,122,Mar,2.7,2.8
2000,Red-winged Blackbird,Thirteen,28-Feb-00,59,Mar,2.7,2.8
2000,Red-winged Blackbird,Thirteen,1-Mar-00,61,Mar,2.7,2.8
2000,Red-winged Blackbird,Thirteen,5-Mar-00,65,Mar,2.7,2.8
2000,Red-winged Blackbird,Thirteen,5-Mar-00,65,Mar,2.7,2.8
2000,Red-winged Blackbird,Thirteen,8-Mar-00,68,Mar,2.7,2.8
2000,Red-winged Blackbird,Thirteen,9-Mar-00,69,Mar,2.7,2.8
2000,Red-winged Blackbird,Thirteen,8-Apr-00,99,Mar,2.7,2.8
2000,Red-winged Blackbird,Twelve,27-Feb-00,58,Mar,2.7,2.8
2000,Red-winged Blackbird,Twelve,1-Mar-00,61,Mar,2.7,2.8
2000,Red-winged Blackbird,Twelve,1-Mar-00,61,Mar,2.7,2.8
2000,Red-winged Blackbird,Twelve,1-Mar-00,61,Mar,2.7,2.8
2000,Red-winged Blackbird,Twelve,2-Mar-00,62,Mar,2.7,2.8
2000,Red-winged Blackbird,Twelve,3-Mar-00,63,Mar,2.7,2.8
2000,Red-winged Blackbird,Twelve,15-Apr-00,106,Mar,2.7,2.8
2001,Red-winged Blackbird,Eight,13-Mar-01,72,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Eight,23-Mar-01,82,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Eleven,8-Apr-01,98,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Fifteen,8-Apr-01,98,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Fifteen,2-May-01,122,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Fourteen,17-Mar-01,76,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Fourteen,20-Mar-01,79,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Fourteen,24-Mar-01,83,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Fourteen,26-Mar-01,85,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Fourteen,6-Apr-01,96,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Fourteen,23-Apr-01,113,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Fourteen,2-May-01,122,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Seven,5-Apr-01,95,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Ten,15-Mar-01,74,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Ten,16-Mar-01,75,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Ten,20-Mar-01,79,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Ten,20-Mar-01,79,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Ten,20-Mar-01,79,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Ten,20-Mar-01,79,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Ten,20-Mar-01,79,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Ten,21-Mar-01,80,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Ten,24-Mar-01,83,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Ten,29-Mar-01,88,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Ten,15-May-01,135,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Thirteen,11-Mar-01,70,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Thirteen,14-Mar-01,73,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Thirteen,14-Mar-01,73,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Thirteen,16-Mar-01,75,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Twelve,10-Mar-01,69,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Twelve,15-Mar-01,74,Mar,-1.4,-1.89
2001,Red-winged Blackbird,Twelve,24-Mar-01,83,Mar,-1.4,-1.89
2002,Red-winged Blackbird,Eight,15-Mar-02,74,Mar,0.3,0.76
2002,Red-winged Blackbird,Eight,31-Mar-02,90,Mar,0.3,0.76
2002,Red-winged Blackbird,Eleven,13-Mar-02,72,Mar,0.3,0.76
2002,Red-winged Blackbird,Fifteen,31-Mar-02,90,Mar,0.3,0.76
2002,Red-winged Blackbird,Fourteen,23-Feb-02,54,Mar,0.3,0.76
2002,Red-winged Blackbird,Fourteen,26-Feb-02,57,Mar,0.3,0.76
2002,Red-winged Blackbird,Fourteen,9-Mar-02,68,Mar,0.3,0.76
2002,Red-winged Blackbird,Fourteen,19-Apr-02,109,Mar,0.3,0.76
2002,Red-winged Blackbird,Fourteen,10-May-02,130,Mar,0.3,0.76
2002,Red-winged Blackbird,Nine,16-Apr-02,106,Mar,0.3,0.76
2002,Red-winged Blackbird,Seven,25-Mar-02,84,Mar,0.3,0.76
2002,Red-winged Blackbird,Ten,4-Feb-02,35,Mar,0.3,0.76
2002,Red-winged Blackbird,Ten,26-Feb-02,57,Mar,0.3,0.76
2002,Red-winged Blackbird,Ten,5-Mar-02,64,Mar,0.3,0.76
2002,Red-winged Blackbird,Ten,7-Mar-02,66,Mar,0.3,0.76
2002,Red-winged Blackbird,Ten,9-Mar-02,68,Mar,0.3,0.76
2002,Red-winged Blackbird,Ten,9-Mar-02,68,Mar,0.3,0.76
2002,Red-winged Blackbird,Ten,10-Mar-02,69,Mar,0.3,0.76
2002,Red-winged Blackbird,Ten,10-Mar-02,69,Mar,0.3,0.76
2002,Red-winged Blackbird,Ten,11-Mar-02,70,Mar,0.3,0.76
2002,Red-winged Blackbird,Ten,17-Mar-02,76,Mar,0.3,0.76
2002,Red-winged Blackbird,Ten,2-Apr-02,92,Mar,0.3,0.76
2002,Red-winged Blackbird,Ten,10-Jun-02,161,Mar,0.3,0.76
2002,Red-winged Blackbird,Thirteen,23-Feb-02,54,Mar,0.3,0.76
2002,Red-winged Blackbird,Thirteen,25-Feb-02,56,Mar,0.3,0.76
2002,Red-winged Blackbird,Thirteen,26-Feb-02,57,Mar,0.3,0.76
2002,Red-winged Blackbird,Thirteen,6-Mar-02,65,Mar,0.3,0.76
2002,Red-winged Blackbird,Twelve,25-Feb-02,56,Mar,0.3,0.76
2002,Red-winged Blackbird,Twelve,25-Feb-02,56,Mar,0.3,0.76
2002,Red-winged Blackbird,Twelve,27-Feb-02,58,Mar,0.3,0.76
2002,Red-winged Blackbird,Twelve,7-Mar-02,66,Mar,0.3,0.76
2002,Red-winged Blackbird,Twelve,29-Mar-02,88,Mar,0.3,0.76
2003,Red-winged Blackbird,Eight,24-Mar-03,83,Mar,-1.3,0.2
2003,Red-winged Blackbird,Eight,25-Mar-03,84,Mar,-1.3,0.2
2003,Red-winged Blackbird,Eleven,20-Apr-03,110,Mar,-1.3,0.2
2003,Red-winged Blackbird,Fifteen,20-Mar-03,79,Mar,-1.3,0.2
2003,Red-winged Blackbird,Fifteen,28-Mar-03,87,Mar,-1.3,0.2
2003,Red-winged Blackbird,Fifteen,16-Apr-03,106,Mar,-1.3,0.2
2003,Red-winged Blackbird,Fourteen,19-Mar-03,78,Mar,-1.3,0.2
2003,Red-winged Blackbird,Fourteen,26-Mar-03,85,Mar,-1.3,0.2
2003,Red-winged Blackbird,Fourteen,7-May-03,127,Mar,-1.3,0.2
2003,Red-winged Blackbird,Seven,20-Mar-03,79,Mar,-1.3,0.2
2003,Red-winged Blackbird,Seven,23-Mar-03,82,Mar,-1.3,0.2
2003,Red-winged Blackbird,Seven,25-Mar-03,84,Mar,-1.3,0.2
2003,Red-winged Blackbird,Seven,27-Mar-03,86,Mar,-1.3,0.2
2003,Red-winged Blackbird,Ten,18-Mar-03,77,Mar,-1.3,0.2
2003,Red-winged Blackbird,Ten,18-Mar-03,77,Mar,-1.3,0.2
2003,Red-winged Blackbird,Ten,20-Mar-03,79,Mar,-1.3,0.2
2003,Red-winged Blackbird,Ten,20-Mar-03,79,Mar,-1.3,0.2
2003,Red-winged Blackbird,Ten,20-Mar-03,79,Mar,-1.3,0.2
2003,Red-winged Blackbird,Ten,20-Mar-03,79,Mar,-1.3,0.2
2003,Red-winged Blackbird,Ten,21-Mar-03,80,Mar,-1.3,0.2
2003,Red-winged Blackbird,Ten,22-Mar-03,81,Mar,-1.3,0.2
2003,Red-winged Blackbird,Ten,22-Mar-03,81,Mar,-1.3,0.2
2003,Red-winged Blackbird,Ten,2-Apr-03,92,Mar,-1.3,0.2
2003,Red-winged Blackbird,Ten,9-May-03,129,Mar,-1.3,0.2
2003,Red-winged Blackbird,Ten,22-May-03,142,Mar,-1.3,0.2
2003,Red-winged Blackbird,Thirteen,13-Mar-03,72,Mar,-1.3,0.2
2003,Red-winged Blackbird,Thirteen,18-Mar-03,77,Mar,-1.3,0.2
2003,Red-winged Blackbird,Thirteen,18-Mar-03,77,Mar,-1.3,0.2
2003,Red-winged Blackbird,Thirteen,19-Mar-03,78,Mar,-1.3,0.2
2003,Red-winged Blackbird,Thirteen,19-Mar-03,78,Mar,-1.3,0.2
2003,Red-winged Blackbird,Twelve,12-Mar-03,71,Mar,-1.3,0.2
2003,Red-winged Blackbird,Twelve,14-Mar-03,73,Mar,-1.3,0.2
2003,Red-winged Blackbird,Twelve,23-Mar-03,82,Mar,-1.3,0.2
2004,Red-winged Blackbird,Eight,20-Mar-04,80,Mar,0.8,-0.07
2004,Red-winged Blackbird,Eleven,11-Apr-04,102,Mar,0.8,-0.07
2004,Red-winged Blackbird,Fifteen,16-Mar-04,76,Mar,0.8,-0.07
2004,Red-winged Blackbird,Fifteen,9-Apr-04,100,Mar,0.8,-0.07
2004,Red-winged Blackbird,Fourteen,7-Mar-04,67,Mar,0.8,-0.07
2004,Red-winged Blackbird,Fourteen,27-Mar-04,87,Mar,0.8,-0.07
2004,Red-winged Blackbird,Nine,5-Mar-04,65,Mar,0.8,-0.07
2004,Red-winged Blackbird,Nine,2-Apr-04,93,Mar,0.8,-0.07
2004,Red-winged Blackbird,Seven,15-Mar-04,75,Mar,0.8,-0.07
2004,Red-winged Blackbird,Seven,24-Mar-04,84,Mar,0.8,-0.07
2004,Red-winged Blackbird,Seven,25-Mar-04,85,Mar,0.8,-0.07
2004,Red-winged Blackbird,Ten,2-Mar-04,62,Mar,0.8,-0.07
2004,Red-winged Blackbird,Ten,4-Mar-04,64,Mar,0.8,-0.07
2004,Red-winged Blackbird,Ten,13-Mar-04,73,Mar,0.8,-0.07
2004,Red-winged Blackbird,Ten,14-Mar-04,74,Mar,0.8,-0.07
2004,Red-winged Blackbird,Ten,14-Mar-04,74,Mar,0.8,-0.07
2004,Red-winged Blackbird,Ten,14-Mar-04,74,Mar,0.8,-0.07
2004,Red-winged Blackbird,Ten,25-Mar-04,85,Mar,0.8,-0.07
2004,Red-winged Blackbird,Ten,27-Mar-04,87,Mar,0.8,-0.07
2004,Red-winged Blackbird,Ten,29-Mar-04,89,Mar,0.8,-0.07
2004,Red-winged Blackbird,Ten,1-Apr-04,92,Mar,0.8,-0.07
2004,Red-winged Blackbird,Ten,9-Apr-04,100,Mar,0.8,-0.07
2004,Red-winged Blackbird,Ten,15-Apr-04,106,Mar,0.8,-0.07
2004,Red-winged Blackbird,Thirteen,3-Mar-04,63,Mar,0.8,-0.07
2004,Red-winged Blackbird,Thirteen,10-Mar-04,70,Mar,0.8,-0.07
2004,Red-winged Blackbird,Thirteen,15-Mar-04,75,Mar,0.8,-0.07
2004,Red-winged Blackbird,Thirteen,25-Mar-04,85,Mar,0.8,-0.07
2004,Red-winged Blackbird,Twelve,29-Feb-04,60,Mar,0.8,-0.07
2004,Red-winged Blackbird,Twelve,3-Mar-04,63,Mar,0.8,-0.07
2004,Red-winged Blackbird,Twelve,3-Mar-04,63,Mar,0.8,-0.07
2004,Red-winged Blackbird,Twelve,4-Mar-04,64,Mar,0.8,-0.07
2004,Red-winged Blackbird,Twelve,6-Mar-04,66,Mar,0.8,-0.07
2004,Red-winged Blackbird,Twelve,26-Mar-04,86,Mar,0.8,-0.07
2004,Red-winged Blackbird,Twelve,6-May-04,127,Mar,0.8,-0.07
2005,Red-winged Blackbird,Eight,23-Mar-05,82,Mar,-1.7,0.12
2005,Red-winged Blackbird,Eight,24-Mar-05,83,Mar,-1.7,0.12
2005,Red-winged Blackbird,Eight,27-Mar-05,86,Mar,-1.7,0.12
2005,Red-winged Blackbird,Eight,6-Apr-05,96,Mar,-1.7,0.12
2005,Red-winged Blackbird,Fifteen,19-Mar-05,78,Mar,-1.7,0.12
2005,Red-winged Blackbird,Fifteen,9-Apr-05,99,Mar,-1.7,0.12
2005,Red-winged Blackbird,Fourteen,20-Mar-05,79,Mar,-1.7,0.12
2005,Red-winged Blackbird,Fourteen,31-Mar-05,90,Mar,-1.7,0.12
2005,Red-winged Blackbird,Fourteen,8-Apr-05,98,Mar,-1.7,0.12
2005,Red-winged Blackbird,Nine,22-Mar-05,81,Mar,-1.7,0.12
2005,Red-winged Blackbird,Nine,24-Mar-05,83,Mar,-1.7,0.12
2005,Red-winged Blackbird,Seven,2-Apr-05,92,Mar,-1.7,0.12
2005,Red-winged Blackbird,Seven,3-Apr-05,93,Mar,-1.7,0.12
2005,Red-winged Blackbird,Ten,18-Mar-05,77,Mar,-1.7,0.12
2005,Red-winged Blackbird,Ten,20-Mar-05,79,Mar,-1.7,0.12
2005,Red-winged Blackbird,Ten,21-Mar-05,80,Mar,-1.7,0.12
2005,Red-winged Blackbird,Ten,24-Mar-05,83,Mar,-1.7,0.12
2005,Red-winged Blackbird,Ten,24-Mar-05,83,Mar,-1.7,0.12
2005,Red-winged Blackbird,Ten,24-Mar-05,83,Mar,-1.7,0.12
2005,Red-winged Blackbird,Ten,24-Mar-05,83,Mar,-1.7,0.12
2005,Red-winged Blackbird,Ten,25-Mar-05,84,Mar,-1.7,0.12
2005,Red-winged Blackbird,Ten,25-Mar-05,84,Mar,-1.7,0.12
2005,Red-winged Blackbird,Ten,26-Mar-05,85,Mar,-1.7,0.12
2005,Red-winged Blackbird,Ten,27-Mar-05,86,Mar,-1.7,0.12
2005,Red-winged Blackbird,Ten,29-Mar-05,88,Mar,-1.7,0.12
2005,Red-winged Blackbird,Ten,2-Apr-05,92,Mar,-1.7,0.12
2005,Red-winged Blackbird,Ten,6-Apr-05,96,Mar,-1.7,0.12
2005,Red-winged Blackbird,Thirteen,18-Mar-05,77,Mar,-1.7,0.12
2005,Red-winged Blackbird,Thirteen,19-Mar-05,78,Mar,-1.7,0.12
2005,Red-winged Blackbird,Thirteen,21-Mar-05,80,Mar,-1.7,0.12
2005,Red-winged Blackbird,Thirteen,24-Mar-05,83,Mar,-1.7,0.12
2005,Red-winged Blackbird,Thirteen,25-Mar-05,84,Mar,-1.7,0.12
2005,Red-winged Blackbird,Thirteen,28-Mar-05,87,Mar,-1.7,0.12
2005,Red-winged Blackbird,Thirteen,4-Apr-05,94,Mar,-1.7,0.12
2005,Red-winged Blackbird,Twelve,14-Feb-05,45,Mar,-1.7,0.12
2005,Red-winged Blackbird,Twelve,22-Feb-05,53,Mar,-1.7,0.12
2005,Red-winged Blackbird,Twelve,6-Mar-05,65,Mar,-1.7,0.12
2005,Red-winged Blackbird,Twelve,7-Mar-05,66,Mar,-1.7,0.12
2005,Red-winged Blackbird,Twelve,15-Mar-05,74,Mar,-1.7,0.12
2005,Red-winged Blackbird,Twelve,17-Mar-05,76,Mar,-1.7,0.12
2005,Red-winged Blackbird,Twelve,19-Mar-05,78,Mar,-1.7,0.12
2005,Red-winged Blackbird,Twelve,19-Mar-05,78,Mar,-1.7,0.12
2005,Red-winged Blackbird,Twelve,23-Mar-05,82,Mar,-1.7,0.12
2005,Red-winged Blackbird,Twelve,27-Mar-05,86,Mar,-1.7,0.12
2005,Red-winged Blackbird,Twelve,29-Mar-05,88,Mar,-1.7,0.12
2005,Red-winged Blackbird,Twelve,1-Apr-05,91,Mar,-1.7,0.12
2005,Red-winged Blackbird,Twelve,6-Apr-05,96,Mar,-1.7,0.12
2006,Red-winged Blackbird,Eight,12-Mar-06,71,Mar,1.5,-1.09
2006,Red-winged Blackbird,Eight,14-Mar-06,73,Mar,1.5,-1.09
2006,Red-winged Blackbird,Eight,17-Mar-06,76,Mar,1.5,-1.09
2006,Red-winged Blackbird,Eleven,27-Mar-06,86,Mar,1.5,-1.09
2006,Red-winged Blackbird,Eleven,25-Apr-06,116,Mar,1.5,-1.09
2006,Red-winged Blackbird,Fifteen,27-Feb-06,58,Mar,1.5,-1.09
2006,Red-winged Blackbird,Fifteen,12-Mar-06,71,Mar,1.5,-1.09
2006,Red-winged Blackbird,Fifteen,12-Mar-06,71,Mar,1.5,-1.09
2006,Red-winged Blackbird,Fifteen,17-Mar-06,76,Mar,1.5,-1.09
2006,Red-winged Blackbird,Fifteen,19-Mar-06,78,Mar,1.5,-1.09
2006,Red-winged Blackbird,Fifteen,28-May-06,149,Mar,1.5,-1.09
2006,Red-winged Blackbird,Fourteen,25-Mar-06,84,Mar,1.5,-1.09
2006,Red-winged Blackbird,Fourteen,2-May-06,123,Mar,1.5,-1.09
2006,Red-winged Blackbird,Nine,13-Mar-06,72,Mar,1.5,-1.09
2006,Red-winged Blackbird,Nine,12-Apr-06,103,Mar,1.5,-1.09
2006,Red-winged Blackbird,Nine,15-Apr-06,106,Mar,1.5,-1.09
2006,Red-winged Blackbird,One,24-Mar-06,83,Mar,1.5,-1.09
2006,Red-winged Blackbird,Ten,23-Feb-06,54,Mar,1.5,-1.09
2006,Red-winged Blackbird,Ten,9-Mar-06,68,Mar,1.5,-1.09
2006,Red-winged Blackbird,Ten,11-Mar-06,70,Mar,1.5,-1.09
2006,Red-winged Blackbird,Ten,11-Mar-06,70,Mar,1.5,-1.09
2006,Red-winged Blackbird,Ten,11-Mar-06,70,Mar,1.5,-1.09
2006,Red-winged Blackbird,Ten,12-Mar-06,71,Mar,1.5,-1.09
2006,Red-winged Blackbird,Ten,12-Mar-06,71,Mar,1.5,-1.09
2006,Red-winged Blackbird,Ten,12-Mar-06,71,Mar,1.5,-1.09
2006,Red-winged Blackbird,Ten,12-Mar-06,71,Mar,1.5,-1.09
2006,Red-winged Blackbird,Ten,13-Mar-06,72,Mar,1.5,-1.09
